Date,USDBTC,PPCBTC,OGEBTC,NMCBTC,FTCBTC,ETHBTC,BLKBTC,NXTBTC,QRKBTC,NBTBTC,BTSBTC,XCPBTC,XMRBTC
2012-07-17,0.1053740779768177,,,,,,,,,,,,
2012-07-18,0.1063944104632519,,,,,,,,,,,,
2012-07-19,0.10781775780034523,,,,,,,,,,,,
2012-07-20,0.10830070774512512,,,,,,,,,,,,
2012-07-21,0.10309278350515465,,,,,,,,,,,,
2012-07-22,0.1111111111111111,,,,,,,,,,,,
2012-07-23,0.10869565217391305,,,,,,,,,,,,
2012-07-24,0.11160714285714285,,,,,,,,,,,,
2012-07-25,0.11402534555380969,,,,,,,,,,,,
2012-07-26,0.11235955056179775,,,,,,,,,,,,
2012-07-27,0.111731843575419,,,,,,,,,,,,
2012-07-28,0.11198208286674133,,,,,,,,,,,,
2012-07-29,0.11249859376757791,,,,,,,,,,,,
2012-07-30,0.1092896174863388,,,,,,,,,,,,
2012-07-31,0.10593220338983052,,,,,,,,,,,,
2012-08-01,0.10482180293501049,,,,,,,,,,,,
2012-08-02,0.1020408163265306,,,,,,,,,,,,
2012-08-03,0.08993776306795698,,,,,,,,,,,,
2012-08-04,0.08849557522123894,,,,,,,,,,,,
2012-08-05,0.08939026897531935,,,,,,,,,,,,
2012-08-06,0.08856517333975726,,,,,,,,,,,,
2012-08-07,0.09057971014492755,,,,,,,,,,,,
2012-08-08,0.08968617909074357,,,,,,,,,,,,
2012-08-09,0.08333333333333333,,,,,,,,,,,,
2012-08-10,0.08620689655172414,,,,,,,,,,,,
2012-08-11,0.08622265448513004,,,,,,,,,,,,
2012-08-12,0.08499787505312367,,,,,,,,,,,,
2012-08-13,0.08424606928902215,,,,,,,,,,,,
2012-08-14,0.08210942394491443,,,,,,,,,,,,
2012-08-15,0.07892659826361484,,,,,,,,,,,,
2012-08-16,0.07224812317438024,,,,,,,,,,,,
2012-08-17,0.06493506493506493,,,,,,,,,,,,
2012-08-18,0.06553019828127396,,,,,,,,,,,,
2012-08-19,0.08333333333333333,,,,,,,,,,,,
2012-08-20,0.09523809523809523,,,,,,,,,,,,
2012-08-21,0.09708747290045913,,,,,,,,,,,,
2012-08-22,0.09746588693957116,,,,,,,,,,,,
2012-08-23,0.0975609756097561,,,,,,,,,,,,
2012-08-24,0.0975609756097561,,,,,,,,,,,,
2012-08-25,0.0975609756097561,,,,,,,,,,,,
2012-08-26,0.09416967303347826,,,,,,,,,,,,
2012-08-27,0.08230459448937817,,,,,,,,,,,,
2012-08-28,0.08786805732512061,,,,,,,,,,,,
2012-08-29,0.08920614558978197,,,,,,,,,,,,
2012-08-30,0.09143275121148396,,,,,,,,,,,,
2012-08-31,0.09228582766544541,,,,,,,,,,,,
2012-09-01,0.09596928982725528,,,,,,,,,,,,
2012-09-02,0.09813552319482159,,,,,,,,,,,,
2012-09-03,0.09523809523809523,,,,,,,,,,,,
2012-09-04,0.0943983990031529,,,,,,,,,,,,
2012-09-05,0.09452796515321092,,,,,,,,,,,,
2012-09-06,0.08952551477170993,,,,,,,,,,,,
2012-09-07,0.08857395925597875,,,,,,,,,,,,
2012-09-08,0.08920606601248884,,,,,,,,,,,,
2012-09-09,0.08974340565455251,,,,,,,,,,,,
2012-09-10,0.08987148377819718,,,,,,,,,,,,
2012-09-11,0.08933349175139203,,,,,,,,,,,,
2012-09-12,0.08788195695541748,,,,,,,,,,,,
2012-09-13,0.08772699359592948,,,,,,,,,,,,
2012-09-14,0.0851063829787234,,,,,,,,,,,,
2012-09-15,0.08475294516484448,,,,,,,,,,,,
2012-09-16,0.08340283569641367,,,,,,,,,,,,
2012-09-17,0.08359456635318704,,,,,,,,,,,,
2012-09-18,0.0827129859387924,,,,,,,,,,,,
2012-09-19,0.07930214115781127,,,,,,,,,,,,
2012-09-20,0.07882295261321735,,,,,,,,,,,,
2012-09-21,0.07955443153983172,,,,,,,,,,,,
2012-09-22,0.08036453352406515,,,,,,,,,,,,
2012-09-23,0.08146705879477632,,,,,,,,,,,,
2012-09-24,0.08130821668314513,,,,,,,,,,,,
2012-09-25,0.08177223325693081,,,,,,,,,,,,
2012-09-26,0.08143322475570033,,,,,,,,,,,,
2012-09-27,0.08025682182985554,,,,,,,,,,,,
2012-09-28,0.08036001285760205,,,,,,,,,,,,
2012-09-29,0.08006405124099279,,,,,,,,,,,,
2012-09-30,0.08016038489810412,,,,,,,,,,,,
2012-10-01,0.08012178511337233,,,,,,,,,,,,
2012-10-02,0.07763975155279502,,,,,,,,,,,,
2012-10-03,0.07751998077504477,,,,,,,,,,,,
2012-10-04,0.07639477765299964,,,,,,,,,,,,
2012-10-05,0.07698229407236336,,,,,,,,,,,,
2012-10-06,0.07751943993755034,,,,,,,,,,,,
2012-10-07,0.0785120398213066,,,,,,,,,,,,
2012-10-08,0.08278145695364239,,,,,,,,,,,,
2012-10-09,0.08097165991902834,,,,,,,,,,,,
2012-10-10,0.0823045267489712,,,,,,,,,,,,
2012-10-11,0.08203445447087777,,,,,,,,,,,,
2012-10-12,0.0823045267489712,,,,,,,,,,,,
2012-10-13,0.08239268352970255,,,,,,,,,,,,
2012-10-14,0.08333333333333333,,,,,,,,,,,,
2012-10-15,0.0831255195344971,,,,,,,,,,,,
2012-10-16,0.08340283569641367,,,,,,,,,,,,
2012-10-17,0.08340283569641367,,,,,,,,,,,,
2012-10-18,0.08361217995347818,,,,,,,,,,,,
2012-10-19,0.08356313194618534,,,,,,,,,,,,
2012-10-20,0.08438818565400844,,,,,,,,,,,,
2012-10-21,0.08477090662484635,,,,,,,,,,,,
2012-10-22,0.0846740050804403,,,,,,,,,,,,
2012-10-23,0.08333333333333333,,,,,,,,,,,,
2012-10-24,0.08460236886632826,,,,,,,,,,,,
2012-10-25,0.08539709649871904,,,,,,,,,,,,
2012-10-26,0.09009106404753925,,,,,,,,,,,,
2012-10-27,0.09226088055629621,,,,,,,,,,,,
2012-10-28,0.09425070688030161,,,,,,,,,,,,
2012-10-29,0.09132420091324202,,,,,,,,,,,,
2012-10-30,0.09216589861751152,,,,,,,,,,,,
2012-10-31,0.08976660682226212,,,,,,,,,,,,
2012-11-01,0.08866034222892101,,,,,,,,,,,,
2012-11-02,0.08920614558978197,,,,,,,,,,,,
2012-11-03,0.0943309904659668,,,,,,,,,,,,
2012-11-04,0.09363295880149813,,,,,,,,,,,,
2012-11-05,0.09174311926605504,,,,,,,,,,,,
2012-11-06,0.0918276175232806,,,,,,,,,,,,
2012-11-07,0.08915810674543488,,,,,,,,,,,,
2012-11-08,0.09010713738635238,,,,,,,,,,,,
2012-11-09,0.09033423667570009,,,,,,,,,,,,
2012-11-10,0.09124928483373011,,,,,,,,,,,,
2012-11-11,0.09141603437242893,,,,,,,,,,,,
2012-11-12,0.08944543828264759,,,,,,,,,,,,
2012-11-13,0.08985533291400845,,,,,,,,,,,,
2012-11-14,0.09049773755656108,,,,,,,,,,,,
2012-11-15,0.08997660608241856,,,,,,,,,,,,
2012-11-16,0.0847457627118644,,,,,,,,,,,,
2012-11-17,0.0847457627118644,,,,,,,,,,,,
2012-11-18,0.08451656524678837,,,,,,,,,,,,
2012-11-19,0.08474590634899382,,,,,,,,,,,,
2012-11-20,0.08445945945945946,,,,,,,,,,,,
2012-11-21,0.08486082824168363,,,,,,,,,,,,
2012-11-22,0.08143322475570033,,,,,,,,,,,,
2012-11-23,0.08045052292839903,,,,,,,,,,,,
2012-11-24,0.08057498307925355,,,,,,,,,,,,
2012-11-25,0.07936507936507936,,,,,,,,,,,,
2012-11-26,0.07904201082875548,,,,,,,,,,,,
2012-11-27,0.07980852339068108,,,,,,,,,,,,
2012-11-28,0.08059888193230982,,,,,,,,,,,,
2012-11-29,0.07937137868084769,,,,,,,,,,,,
2012-11-30,0.07905138339920949,,,,,,,,,,,,
2012-12-01,0.07881599460268068,,,,,,,,,,,,
2012-12-02,0.07886435331230283,,,,,,,,,,,,
2012-12-03,0.07887051118344414,,,,,,,,,,,,
2012-12-04,0.07712032699018644,,,,,,,,,,,,
2012-12-05,0.07407407407407407,,,,,,,,,,,,
2012-12-06,0.07305242241832739,,,,,,,,,,,,
2012-12-07,0.07309941520467836,,,,,,,,,,,,
2012-12-08,0.07380073800738007,,,,,,,,,,,,
2012-12-09,0.07390983000739099,,,,,,,,,,,,
2012-12-10,0.07380073800738007,,,,,,,,,,,,
2012-12-11,0.07331383674034953,,,,,,,,,,,,
2012-12-12,0.07331383674034953,,,,,,,,,,,,
2012-12-13,0.07246434573029205,,,,,,,,,,,,
2012-12-14,0.07193628746891453,,,,,,,,,,,,
2012-12-15,0.07261004051640262,,,,,,,,,,,,
2012-12-16,0.07317708562011725,,,,,,,,,,,,
2012-12-17,0.07408504963698326,,,,,,,,,,,,
2012-12-18,0.07463243525636241,,,,,,,,,,,,
2012-12-19,0.07463243525636241,,,,,,,,,,,,
2012-12-20,0.07288629737609328,,,,,,,,,,,,
2012-12-21,0.07327349331379374,,,,,,,,,,,,
2012-12-22,0.07358362558296627,,,,,,,,,,,,
2012-12-23,0.07415388562652989,,,,,,,,,,,,
2012-12-24,0.07434944237918216,,,,,,,,,,,,
2012-12-25,0.07434944237918216,,,,,,,,,,,,
2012-12-26,0.07463299226055871,,,,,,,,,,,,
2012-12-27,0.07423904974016332,,,,,,,,,,,,
2012-12-28,0.07326060996783859,,,,,,,,,,,,
2012-12-29,0.07315288953913679,,,,,,,,,,,,
2012-12-30,0.07369207618581605,,,,,,,,,,,,
2012-12-31,0.07358351729212656,,,,,,,,,,,,
2013-01-01,0.07374087456677236,,,,,,,,,,,,
2013-01-02,0.07462686567164178,,,,,,,,,,,,
2013-01-03,0.07427213309566251,,,,,,,,,,,,
2013-01-04,0.07412975375578397,,,,,,,,,,,,
2013-01-05,0.07381163271331562,,,,,,,,,,,,
2013-01-06,0.07390988463406108,,,,,,,,,,,,
2013-01-07,0.07388252678241596,,,,,,,,,,,,
2013-01-08,0.07230657989877079,,,,,,,,,,,,
2013-01-09,0.07204621332307395,,,,,,,,,,,,
2013-01-10,0.06983240223463687,,,,,,,,,,,,
2013-01-11,0.06993011883225093,,,,,,,,,,,,
2013-01-12,0.06968645971181861,,,,,,,,,,,,
2013-01-13,0.06985776958113281,,,,,,,,,,,,
2013-01-14,0.06993006993006992,,,,,,,,,,,,
2013-01-15,0.0690655909010228,,,,,,,,,,,,
2013-01-16,0.0680781537204711,,,,,,,,,,,,
2013-01-17,0.0649772579597141,,,,,,,,,,,,
2013-01-18,0.06255864873318737,,,,,,,,,,,,
2013-01-19,0.06311919934558013,,,,,,,,,,,,
2013-01-20,0.06293266205160478,,,,,,,,,,,,
2013-01-21,0.058892815076560655,,,,,,,,,,,,
2013-01-22,0.05685048322910745,,,,,,,,,,,,
2013-01-23,0.056854038626633845,,,,,,,,,,,,
2013-01-24,0.05211050136034463,,,,,,,,,,,,
2013-01-25,0.053093210440248895,,,,,,,,,,,,
2013-01-26,0.05675607261598955,,,,,,,,,,,,
2013-01-27,0.05555558641977023,,,,,,,,,,,,
2013-01-28,0.05420054200542006,,,,,,,,,,,,
2013-01-29,0.050505050505050504,,,,,,,,,,,,
2013-01-30,0.050761421319796954,,,,,,,,,,,,
2013-01-31,0.04666355576294914,,,,,,,,,,,,
2013-02-01,0.046948356807511735,,,,,,,,,,,,
2013-02-02,0.04739336492890995,,,,,,,,,,,,
2013-02-03,0.04835589941972921,,,,,,,,,,,,
2013-02-04,0.047505938242280284,,,,,,,,,,,,
2013-02-05,0.0481000481000481,,,,,,,,,,,,
2013-02-06,0.046873754915885045,,,,,,,,,,,,
2013-02-07,0.045146726862302484,,,,,,,,,,,,
2013-02-08,0.045146726862302484,,,,,,,,,,,,
2013-02-09,0.04219414623731591,,,,,,,,,,,,
2013-02-10,0.042346719696052186,,,,,,,,,,,,
2013-02-11,0.04132999938005001,,,,,,,,,,,,
2013-02-12,0.038804856971117935,,,,,,,,,,,,
2013-02-13,0.03831419092497737,,,,,,,,,,,,
2013-02-14,0.03769187046661028,,,,,,,,,,,,
2013-02-15,0.03703843626685156,,,,,,,,,,,,
2013-02-16,0.036941140572491635,,,,,,,,,,,,
2013-02-17,0.03904983930991124,,,,,,,,,,,,
2013-02-18,0.037291656178388366,,,,,,,,,,,,
2013-02-19,0.03473429480176964,,,,,,,,,,,,
2013-02-20,0.033543190715513156,,,,,,,,,,,,
2013-02-21,0.03355691185136167,,,,,,,,,,,,
2013-02-22,0.03236141225203068,,,,,,,,,,,,
2013-02-23,0.03415302879305246,,,,,,,,,,,,
2013-02-24,0.033005729464577756,,,,,,,,,,,,
2013-02-25,0.03305784031145775,,,,,,,,,,,,
2013-02-26,0.032072869559639505,,,,,,,,,,,,
2013-02-27,0.03184529808950503,,,,,,,,,,,,
2013-02-28,0.029850737357988846,,,,,,,,,,,,
2013-03-01,0.028671376991621367,,,,,,,,,,,,
2013-03-02,0.029256190609933064,,,,,,,,,,,,
2013-03-03,0.029325452997603814,,,,,,,,,,,,
2013-03-04,0.027510316368638238,,,,,,,,,,,,
2013-03-05,0.024975024975024976,,,,,,,,,,,,
2013-03-06,0.021052631578947368,,,,,,,,,,,,
2013-03-07,0.023533448443274152,,,,,,,,,,,,
2013-03-08,0.02326663564448581,,,,,,,,,,,,
2013-03-09,0.021733876506374983,,,,,,,,,,,,
2013-03-10,0.021505376344086023,,,,,,,,,,,,
2013-03-11,0.0209469267716387,,,,,,,,,,,,
2013-03-12,0.02221347998376639,,,,,,,,,,,,
2013-03-13,0.021367525933232035,,,,,,,,,,,,
2013-03-14,0.021152430974858433,,,,,,,,,,,,
2013-03-15,0.021163998768255272,,,,,,,,,,,,
2013-03-16,0.021226915729144556,,,,,,,,,,,,
2013-03-17,0.021078413807204183,,,,,,,,,,,,
2013-03-18,0.020986358866736624,,,,,,,,,,,,
2013-03-19,0.01731301939058172,,,,,,,,,,,,
2013-03-20,0.015770465293385064,,,,,,,,,,,,
2013-03-21,0.013550135501355014,,,,,,,,,,,,
2013-03-22,0.013986013986013986,,,,,,,,,,,,
2013-03-23,0.015873015873015872,,,,,,,,,,,,
2013-03-24,0.014265335235378032,,,,,,,,,,,,
2013-03-25,0.013534001064855203,,,,,,,,,,,,
2013-03-26,0.01282051282051282,,,,,,,,,,,,
2013-03-27,0.01124859392575928,,,,,,,,,,,,
2013-03-28,0.010687527580500863,,,,,,,,,,,,
2013-03-29,0.011229646266142616,,,,,,,,,,,,
2013-03-30,0.010989012196594747,,,,,,,,,,,,
2013-03-31,0.010810809642074632,,,,,,,,,,,,
2013-04-01,0.00975514488780169,,,,,,,,,,,,
2013-04-02,0.00919709371838499,,,,,,,,,,,,
2013-04-03,0.0072051300525974495,,,,,,,,,,,,
2013-04-04,0.007575815542224982,,,,,,,,,,,,
2013-04-05,0.006954102920723226,,,,,,,,,,,,
2013-04-06,0.007017659589473932,,,,,,,,,,,,
2013-04-07,0.00624610789401854,,,,,,,,,,,,
2013-04-08,0.005434782608695652,,,,,,,,,,,,
2013-04-09,0.004201857220891634,,,,,,,,,,,,
2013-04-10,0.005050505050505051,,,,,,,,,,,,
2013-04-11,0.008103663358265064,,,,,,,,,,,,
2013-04-12,0.01307394623993306,,,,,,,,,,,,
2013-04-13,0.009132420925335245,,,,,,,,,,,,
2013-04-14,0.01098901098901099,,,,,,,,,,,,
2013-04-15,0.01098901098901099,,,,,,,,,,,,
2013-04-16,0.01098901098901099,,,,,,,,,,,,
2013-04-17,0.011682244355402377,,,,,,,,,,,,
2013-04-18,0.010362694300518135,,,,,,,,,,,,
2013-04-19,0.008359806052499582,,,,,,,,,,,,
2013-04-20,0.008073631519457452,,,,,,,,,,,,
2013-04-21,0.008,,,,,,,,,,,,
2013-04-22,0.008096182649880582,,,,,,,,,,,,
2013-04-23,0.007348564997947177,,,,,,,,,,,,
2013-04-24,0.006527407048254967,,,,,,,,,,,,
2013-04-25,0.006617257370483233,,,,,,,,,,,,
2013-04-26,0.0073745768836513004,,,,,,,,,,,,
2013-04-27,0.007812499389648485,,,,,,,,,,,,
2013-04-28,0.007353482414404177,,,,,,,,,,,,
2013-04-29,0.007067136810298684,,,,,,,,,,,,
2013-04-30,0.007188607494842174,,,,,,,,,,,,
2013-05-01,0.00804506523743401,,,,,,,,,,,,
2013-05-02,0.009523806802721866,,,,,,,,,,,,
2013-05-03,0.010735373054213633,,,,,,,,,,,,
2013-05-04,0.008929385437726063,,,,,,,,,,,,
2013-05-05,0.0084824829516937,,,,,,,,,,,,
2013-05-06,0.008267879972540717,,,,,,,,,,,,
2013-05-07,0.009362419249133976,,,,,,,,,,,,
2013-05-08,0.008775778080230093,,,,,,,,,,,,
2013-05-09,0.009127290470725403,,,,,,,,,,,,
2013-05-10,0.00849762066621346,,,,,,,,,,,,
2013-05-11,0.008665511265164644,,,,,,,,,,,,
2013-05-12,0.008747375787263822,,,,,,,,,,,,
2013-05-13,0.008510422459072953,,,,,,,,,,,,
2013-05-14,0.008403361344537815,,,,,,,,,,,,
2013-05-15,0.008696787293715466,,,,,,,,,,,,
2013-05-16,0.008688834083585194,,,,,,,,,,,,
2013-05-17,0.0080327737167644,,,,,,,,,,,,
2013-05-18,0.008080811345782361,,,,,,,,,,,,
2013-05-19,0.008260620597295737,,,,,,,,,,,,
2013-05-20,0.008153281031122624,,,,,,,,,,,,
2013-05-21,0.00816326530612245,,,,,,,,,,,,
2013-05-22,0.008153946510110893,,,,,,,,,,,,
2013-05-23,0.007957348611442667,,,,,,,,,,,,
2013-05-24,0.0076045627376425855,,,,,,,,,,,,
2013-05-25,0.0075363629512397315,,,,,,,,,,,,
2013-05-26,0.007460069418929971,,,,,,,,,,,,
2013-05-27,0.00754091113963754,,,,,,,,,,,,
2013-05-28,0.007792956725711302,,,,,,,,,,,,
2013-05-29,0.007693494857744972,,,,,,,,,,,,
2013-05-30,0.007633827290306589,,,,,,,,,,,,
2013-05-31,0.007852947588171325,,,,,,,,,,,,
2013-06-01,0.007739971029288436,,,,,,,,,,,,
2013-06-02,0.008291672515750654,,,,,,,,,,,,
2013-06-03,0.008333331944444675,,,,,,,,,,,,
2013-06-04,0.00829416895869114,,,,,,,,,,,,
2013-06-05,0.008169594240762844,,,,,,,,,,,,
2013-06-06,0.008285691985366142,,,,,,,,,,,,
2013-06-07,0.009066593311882377,,,,,,,,,,,,
2013-06-08,0.00927643784786642,,,,,,,,,,,,
2013-06-09,0.010155330863218357,,,,,,,,,,,,
2013-06-10,0.00952666661649289,,,,,,,,,,,,
2013-06-11,0.009259259259259259,,,,,,,,,,,,
2013-06-12,0.009245390317728008,,,,,,,,,,,,
2013-06-13,0.009174311926605505,,,,,,,,,,,,
2013-06-14,0.01,,,,,,,,,,,,
2013-06-15,0.009806807846780003,,,,,,,,,,,,
2013-06-16,0.01,,,,,,,,,,,,
2013-06-17,0.009947753404345039,,,,,,,,,,,,
2013-06-18,0.009311854857235763,,,,,,,,,,,,
2013-06-19,0.009273426994945983,,,,,,,,,,,,
2013-06-20,0.00893096365097794,,,,,,,,,,,,
2013-06-21,0.009009009009009009,,,,,,,,,,,,
2013-06-22,0.009166743056192134,,,,,,,,,,,,
2013-06-23,0.009286440153675727,,,,,,,,,,,,
2013-06-24,0.009806867474700243,,,,,,,,,,,,
2013-06-25,0.009627729401111906,,,,,,,,,,,,
2013-06-26,0.009578025710294414,,,,,,,,,,,,
2013-06-27,0.009728571871916347,,,,,,,,,,,,
2013-06-28,0.01034821966124482,,,,,,,,,,,,
2013-06-29,0.010432640560791987,,,,,,,,,,,,
2013-06-30,0.010362694300518135,,,,,,,,,,,,
2013-07-01,0.010989252511044198,,,,,,,,,,,,
2013-07-02,0.011166945840312675,,,,,,,,,,,,
2013-07-03,0.012077294685990338,,,,,,,,,,,,
2013-07-04,0.012531328320802006,,,,,,,,,,,,
2013-07-05,0.014736560404276903,,,,,,,,,,,,
2013-07-06,0.01442043826019143,,,,,,,,,,,,
2013-07-07,0.014096022102562658,,,,,,,,,,,,
2013-07-08,0.01287995878413189,,,,,,,,,,,,
2013-07-09,0.01310136750763908,,,,,,,,,,,,
2013-07-10,0.012724428701781256,,,,,,,,,,,,
2013-07-11,0.011474469305794606,,,,,,,,,,,,
2013-07-12,0.010224948875255624,,,,,,,,,,,,
2013-07-13,0.010417209229647378,,,,,,,,,,,,
2013-07-14,0.010554089709762533,,,,,,,,,,,,
2013-07-15,0.010165167711035998,,,,,,,,,,,,
2013-07-16,0.010308215647871353,,,,,,,,,,,,
2013-07-17,0.010207206287639074,,,,,,,,,,,,
2013-07-18,0.01106194567898831,,,,,,,,,,,,
2013-07-19,0.010705397939981685,,,,,,,,,,,,
2013-07-20,0.010884057576664581,,,,,,,,,,,,
2013-07-21,0.011243536231564677,,,,,,,,,,,,
2013-07-22,0.010894670327275898,,,,,,,,,,,,
2013-07-23,0.010482619816344501,,,,,,,,,,,,
2013-07-24,0.010681295769352372,,,,,,,,,,,,
2013-07-25,0.010395010395010394,,,,,,,,,,,,
2013-07-26,0.010374008957956735,,,,,,,,,,,,
2013-07-27,0.010503693045956494,,,,,,,,,,,,
2013-07-28,0.010101009080706153,,,,,,,,,,,,
2013-07-29,0.009896872608049603,,,,,,,,,,,,
2013-07-30,0.009813544615023477,,,,,,,,,,,,
2013-07-31,0.009527842977336595,,,,,,,,,,,,
2013-08-01,0.009597850081581726,,,,,,,,,,,,
2013-08-02,0.009478672985781991,,,,,,,,,,,,
2013-08-03,0.00963391043989302,,,,,,,,,,,,
2013-08-04,0.009553416927642134,,,,,,,,,,,,
2013-08-05,0.009398496240601503,,,,,,,,,,,,
2013-08-06,0.009355956535219843,,,,,,,,,,,,
2013-08-07,0.00946969696969697,,,,,,,,,,,,
2013-08-08,0.009813542688910696,,,,,,,,,,,,
2013-08-09,0.009775171065493646,,,,,,,,,,,,
2013-08-10,0.0097448771667978,,,,,,,,,,,,
2013-08-11,0.00962927206266037,,,,,,,,,,,,
2013-08-12,0.009524264874377804,,,,,,,,,,,,
2013-08-13,0.009319765246297164,,,,,,,,,,,,
2013-08-14,0.009997000899730081,,,,,,,,,,,,
2013-08-15,0.010175010175010175,,,,,,,,,,,,
2013-08-16,0.010151253679829459,,,,,,,,,,,,
2013-08-17,0.010163634515702815,,,,,,,,,,,,
2013-08-18,0.010098969905069683,,,,,,,,,,,,
2013-08-19,0.009797198001371608,,,,,,,,,,,,
2013-08-20,0.009561143512764126,,,,,,,,,,,,
2013-08-21,0.009111617312072893,,,,,,,,,,,,
2013-08-22,0.009008197459688316,,,,,,,,,,,,
2013-08-23,0.009304056568663937,,,,,,,,,,,,
2013-08-24,0.009192021325489474,,,,,,,,,,,,
2013-08-25,0.008857395925597873,,,,,,,,,,,,
2013-08-26,0.008944543828264758,,,,,,,,,,,,
2013-08-27,0.00850918992511913,,,,,,,,,,,,
2013-08-28,0.008385744234800839,,,,,,,,,,,,
2013-08-29,0.008369601606963508,,,,,,,,,,,,
2013-08-30,0.00801346261719689,,,,,,,,,,,,
2013-08-31,0.007532956685499058,,,,,,,,,,,,
2013-09-01,0.007644091117566122,,,,,,,,,,,,
2013-09-02,0.007631840036632832,,,,,,,,,,,,
2013-09-03,0.007665772326561902,,,,,,,,,,,,
2013-09-04,0.007890168849613383,,,,,,,,,,,,
2013-09-05,0.008031483414986747,,,,,,,,,,,,
2013-09-06,0.008167265599477296,,,,,,,,,,,,
2013-09-07,0.008322929671244277,,,,,,,,,,,,
2013-09-08,0.00843810648890389,,,,,,,,,,,,
2013-09-09,0.00821962847279303,,,,,,,,,,,,
2013-09-10,0.008104384471999352,,,,,,,,,,,,
2013-09-11,0.008058017727639002,,,,,,,,,,,,
2013-09-12,0.007785130400934217,,,,,,,,,,,,
2013-09-13,0.007794839816041781,,,,,,,,,,,,
2013-09-14,0.008043758043758044,,,,,,,,,,,,
2013-09-15,0.007970667941973538,,,,,,,,,,,,
2013-09-16,0.007935248373274084,,,,,,,,,,,,
2013-09-17,0.00783944810285356,,,,,,,,,,,,
2013-09-18,0.007859781498074354,,,,,,,,,,,,
2013-09-19,0.008058017727639002,,,,,,,,,,,,
2013-09-20,0.008065817067268914,,,,,,,,,,,,
2013-09-21,0.008097165991902834,,,,,,,,,,,,
2013-09-22,0.00814464896562958,,,,,,,,,,,,
2013-09-23,0.008128759551292473,,,,,,,,,,,,
2013-09-24,0.008157272208173586,,,,,,,,,,,,
2013-09-25,0.008052826542116283,,,,,,,,,,,,
2013-09-26,0.008074283407347598,,,,,,,,,,,,
2013-09-27,0.007961783439490446,,,,,,,,,,,,
2013-09-28,0.007905138339920948,,,,,,,,,,,,
2013-09-29,0.0078064012490242,,,,,,,,,,,,
2013-09-30,0.00794912559618442,,,,,,,,,,,,
2013-10-01,0.00786720163637794,,,,,,,,,,,,
2013-10-02,0.009572125969177754,,,,,,,,,,,,
2013-10-03,0.008550662676357417,,,,,,,,,,,,
2013-10-04,0.00819672131147541,,,,,,,,,,,,
2013-10-05,0.008229775327133568,,,,,,,,,,,,
2013-10-06,0.008223684210526315,,,,,,,,,,,,
2013-10-07,0.008090614886731393,,,,,,,,,,,,
2013-10-08,0.008074935400516795,,,,,,,,,,,,
2013-10-09,0.007931472081218274,,,,,,,,,,,,
2013-10-10,0.007909515146721505,,,,,,,,,,,,
2013-10-11,0.007883948281299274,,,,,,,,,,,,
2013-10-12,0.007841292244961969,,,,,,,,,,,,
2013-10-13,0.007707723138584861,,,,,,,,,,,,
2013-10-14,0.00736973984818336,,,,,,,,,,,,
2013-10-15,0.007181844297615627,,,,,,,,,,,,
2013-10-16,0.0070506944934076,,,,,,,,,,,,
2013-10-17,0.0069769064396846435,,,,,,,,,,,,
2013-10-18,0.006640547181087721,,,,,,,,,,,,
2013-10-19,0.006058770069675855,,,,,,,,,,,,
2013-10-20,0.006034638826866212,,,,,,,,,,,,
2013-10-21,0.005647484045857571,,,,,,,,,,,,
2013-10-22,0.005214308061320263,,,,,,,,,,,,
2013-10-23,0.005001250312578144,,,,,,,,,,,,
2013-10-24,0.005107774032076821,,,,,,,,,,,,
2013-10-25,0.005786702158439905,,,,,,,,,,,,
2013-10-26,0.005564520616548884,,,,,,,,,,,,
2013-10-27,0.005289326139849783,,,,,,,,,,,,
2013-10-28,0.005095541401273885,,,,,,,,,,,,
2013-10-29,0.004948290365678658,,,,,,,,,,,,
2013-10-30,0.004916662569447859,,,,,,,,,,,,
2013-10-31,0.00496007142502852,,,,,,,,,,,,
2013-11-01,0.00492029128124385,,,,,,,,,,,,
2013-11-02,0.004898359049718345,,,,,,,,,,,,
2013-11-03,0.0048344210780759,,,,,,,,,,,,
2013-11-04,0.00444247001332741,,,,,,,,,,,,
2013-11-05,0.00405465677330414,,,,,,,,,,,,
2013-11-06,0.003872516748634938,,,,,,,,,,,,
2013-11-07,0.0034209085933223863,,,,,,,,,,,,
2013-11-08,0.0030716304214276936,,,,,,,,,,,,
2013-11-09,0.0027796308650211254,,,,,,,,,,,,
2013-11-10,0.0033680239803307397,,,,,,,,,,,,
2013-11-11,0.002946549590429607,,,,,,,,,,,,
2013-11-12,0.002825257804774686,,,,,,,,,,,,
2013-11-13,0.002553365335512205,,,,,,,,,,,,
2013-11-14,0.0024009603841536613,,,,,,,,,,,,
2013-11-15,0.0023351391742947878,,,,,,,,,,,,
2013-11-16,0.002306645445528568,,,,,,,,,,,,
2013-11-17,0.0021598272138228943,,,,,,,,,,,,
2013-11-18,0.0017147952534467385,,,,,,,,,,,,
2013-11-19,0.0017857461740388221,,,,,,,,,,,,
2013-11-20,0.0016806722689075631,,,,,,,,,,,,
2013-11-21,0.0014389524426217713,,,,,,,,,,,,
2013-11-22,0.001314060446780552,,,,,,,,,,,,
2013-11-23,0.0011933316626690056,,,,,,,,,,,,
2013-11-24,0.001200249651927601,,,,,,,,,,,,
